,action_taken,action_taken_name,agency_code,agency_abbr,agency_name,applicant_ethnicity,applicant_ethnicity_name,applicant_income_000s,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,applicant_race_5,applicant_race_name_1,applicant_race_name_2,applicant_race_name_3,applicant_race_name_4,applicant_race_name_5,applicant_sex,applicant_sex_name,application_date_indicator,as_of_year,census_tract_number,co_applicant_ethnicity,co_applicant_ethnicity_name,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,co_applicant_race_5,co_applicant_race_name_1,co_applicant_race_name_2,co_applicant_race_name_3,co_applicant_race_name_4,co_applicant_race_name_5,co_applicant_sex,co_applicant_sex_name,county_code,county_name,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_name_1,denial_reason_name_2,denial_reason_name_3,edit_status,edit_status_name,hoepa_status,hoepa_status_name,lien_status,lien_status_name,loan_purpose,loan_purpose_name,loan_type,loan_type_name,msamd,msamd_name,owner_occupancy,owner_occupancy_name,preapproval,preapproval_name,property_type,property_type_name,purchaser_type,purchaser_type_name,respondent_id,sequence_number,state_code,state_abbr,state_name,hud_median_family_income,loan_amount_000s,number_of_1_to_4_family_units,number_of_owner_occupied_units,minority_population,population,rate_spread,tract_to_msamd_income
3057,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,59.0,5,,,,,White,,,,,1,Male,0,2015,1.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,45.0,Judith Basin County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",0000016191,3620,30,MT,Montana,60000.0,99,1294.0,668.0,2.799999952316284,2072.0,,100.7699966430664
3058,5,File closed for incompleteness,3,FDIC,Federal Deposit Insurance Corporation,3,"Information not provided by applicant in mail, Internet, or telephone application",73.0,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,1,Male,0,2015,2.0,3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,2,Female,31.0,Gallatin County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000020310,145,30,MT,Montana,60000.0,296,3319.0,2568.0,5.920000076293945,9162.0,,126.70999908447266
3059,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,113.0,5,,,,,White,,,,,1,Male,0,2015,4.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,49.0,Lewis and Clark County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000451965,230618,30,MT,Montana,60000.0,174,2505.0,1965.0,6.860000133514403,5958.0,,114.63999938964844
3060,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,24.0,5,,,,,White,,,,,1,Male,0,2015,9616.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,17.0,Custer County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,,,1,Owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),9,Other type of purchaser,43-1965151,11695,30,MT,Montana,60000.0,109,898.0,640.0,7.380000114440918,2291.0,,87.08000183105469
3061,4,Application withdrawn by applicant,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,89.0,5,,,,,White,,,,,1,Male,0,2015,2.01,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,81.0,Ravalli County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000020310,293,30,MT,Montana,60000.0,208,1602.0,1040.0,6.380000114440918,3529.0,,94.4499969482422
3062,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,94.0,5,,,,,White,,,,,1,Male,0,2015,5.02,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,31.0,Gallatin County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),76-0503625,41828,30,MT,Montana,60000.0,300,2086.0,1685.0,3.0,4908.0,,160.77000427246094
3063,4,Application withdrawn by applicant,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,34.0,5,,,,,White,,,,,1,Male,0,2015,18.04,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,111.0,Yellowstone County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,13740.0,Billings - MT,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000020310,149,30,MT,Montana,66800.0,145,1223.0,914.0,7.869999885559082,3036.0,,106.72000122070312
3064,1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,23.0,5,,,,,White,,,,,1,Male,0,2015,1.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,53.0,Lincoln County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000613156,20,30,MT,Montana,60000.0,71,1994.0,1309.0,5.099999904632568,3589.0,,63.93999862670898
3065,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,53.0,5,,,,,White,,,,,1,Male,0,2015,704.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,83.0,Richland County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,3,VA-guaranteed,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",43-1965151,11793,30,MT,Montana,60000.0,107,1206.0,831.0,6.940000057220459,2768.0,,107.72000122070312
3066,4,Application withdrawn by applicant,3,FDIC,Federal Deposit Insurance Corporation,3,"Information not provided by applicant in mail, Internet, or telephone application",72.0,5,,,,,White,,,,,2,Female,0,2015,5.03,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,31.0,Gallatin County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000020310,294,30,MT,Montana,60000.0,214,3083.0,1811.0,6.829999923706055,8858.0,,114.26000213623048
3067,4,Application withdrawn by applicant,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,43.0,5,,,,,White,,,,,1,Male,0,2015,5.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,93.0,Silver Bow County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,4,FSA/RHS-guaranteed,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000451965,289537,30,MT,Montana,60000.0,88,1841.0,1541.0,4.739999771118164,4538.0,,96.26000213623048
3068,4,Application withdrawn by applicant,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,128.0,5,,,,,White,,,,,1,Male,0,2015,18.04,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,111.0,Yellowstone County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,2,Home improvement,1,Conventional,13740.0,Billings - MT,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000020310,154,30,MT,Montana,66800.0,225,1223.0,914.0,7.869999885559082,3036.0,,106.72000122070312
3069,1,Loan originated,2,FRS,Federal Reserve System,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,0,2015,5.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,53.0,Lincoln County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000613156,22,30,MT,Montana,60000.0,69,2212.0,1438.0,5.789999961853027,3576.0,,80.61000061035156
3070,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,26.0,5,,,,,White,,,,,2,Female,0,2015,1.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,101.0,Toole County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,3,Not applicable,2,Manufactured housing,0,Loan was not originated or was not sold in calendar year covered by register,0000451965,227682,30,MT,Montana,60000.0,68,526.0,319.0,4.1599998474121085,1249.0,,94.38999938964844
3071,5,File closed for incompleteness,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,42.0,5,,,,,White,,,,,1,Male,0,2015,4.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,31.0,Gallatin County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000020310,297,30,MT,Montana,60000.0,200,1883.0,1319.0,4.809999942779541,4848.0,,113.5999984741211
3072,3,Application denied by financial institution,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,36.0,5,,,,,White,,,,,1,Male,0,2015,102.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,15.0,Chouteau County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000016191,3244,30,MT,Montana,60000.0,69,991.0,631.0,3.390000104904175,2125.0,,110.62000274658205
3073,4,Application withdrawn by applicant,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,30.0,5,,,,,White,,,,,2,Female,0,2015,10.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,49.0,Lewis and Clark County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000020310,155,30,MT,Montana,60000.0,120,2039.0,1340.0,5.630000114440918,3964.0,,139.47999572753906
3074,1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,59.0,5,,,,,White,,,,,1,Male,0,2015,3.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,23.0,Deer Lodge County,,,,,,,,,2,Not a HOEPA loan,3,Not secured by a lien,2,Home improvement,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000613156,46,30,MT,Montana,60000.0,5,1433.0,790.0,9.34000015258789,2967.0,,72.33000183105469
3075,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,66.0,5,,,,,White,,,,,2,Female,0,2015,4.0,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,67.0,Park County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,,,1,Owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),9,Other type of purchaser,43-1965151,12559,30,MT,Montana,60000.0,219,2637.0,1664.0,4.1599998474121085,5048.0,,96.6500015258789
3076,4,Application withdrawn by applicant,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,62.0,5,,,,,White,,,,,1,Male,0,2015,19.01,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,111.0,Yellowstone County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,13740.0,Billings - MT,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000020310,306,30,MT,Montana,66800.0,206,1899.0,1470.0,5.989999771118164,4725.0,,92.77999877929688
3077,4,Application withdrawn by applicant,2,FRS,Federal Reserve System,1,Hispanic or Latino,71.0,5,,,,,White,,,,,1,Male,0,2015,1.03,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,31.0,Gallatin County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,4,FSA/RHS-guaranteed,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000685676,765,30,MT,Montana,60000.0,194,2755.0,1746.0,7.639999866485597,7355.0,,95.87999725341795
3078,4,Application withdrawn by applicant,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,145.0,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,1,Male,0,2015,7.02,3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",31.0,Gallatin County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000020310,158,30,MT,Montana,60000.0,244,2407.0,1506.0,8.260000228881836,5869.0,,114.6999969482422
3079,1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,33.0,5,,,,,White,,,,,1,Male,0,2015,3.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,23.0,Deer Lodge County,,,,,,,,,2,Not a HOEPA loan,3,Not secured by a lien,2,Home improvement,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000613156,47,30,MT,Montana,60000.0,38,1433.0,790.0,9.34000015258789,2967.0,,72.33000183105469
3080,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,177.0,5,,,,,White,,,,,2,Female,0,2015,9646.0,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,61.0,Mineral County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),16-1686740,218,30,MT,Montana,60000.0,127,1161.0,626.0,6.690000057220459,2136.0,,83.2300033569336
3081,5,File closed for incompleteness,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,60.0,5,,,,,White,,,,,2,Female,0,2015,2.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,81.0,Ravalli County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000020310,314,30,MT,Montana,60000.0,333,2780.0,2331.0,5.25,6666.0,,108.87999725341795
3082,3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,14.0,5,,,,,White,,,,,1,Male,0,2015,2.02,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,63.0,Missoula County,1.0,,,Debt-to-income ratio,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,33540.0,Missoula - MT,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000112837,31832,30,MT,Montana,69800.0,155,3638.0,3083.0,8.310000419616701,10739.0,,107.05999755859376
3083,4,Application withdrawn by applicant,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,36.0,5,,,,,White,,,,,1,Male,0,2015,7.04,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,111.0,Yellowstone County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,13740.0,Billings - MT,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000020310,169,30,MT,Montana,66800.0,193,1340.0,1293.0,8.920000076293945,3744.0,,137.1300048828125
3084,1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,137.0,5,,,,,White,,,,,1,Male,0,2015,4.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,23.0,Deer Lodge County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,2,Home improvement,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000613156,48,30,MT,Montana,60000.0,31,1706.0,1277.0,5.440000057220459,3160.0,2.13,109.19000244140624
3085,4,Application withdrawn by applicant,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,60.0,5,,,,,White,,,,,2,Female,0,2015,1.0,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,25.0,Fallon County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,2,Manufactured housing,0,Loan was not originated or was not sold in calendar year covered by register,0000451965,228673,30,MT,Montana,60000.0,120,1426.0,909.0,3.359999895095825,2890.0,,119.3000030517578
3086,4,Application withdrawn by applicant,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,31.0,5,,,,,White,,,,,2,Female,0,2015,2.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,93.0,Silver Bow County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000020310,320,30,MT,Montana,60000.0,72,2224.0,1042.0,9.220000267028807,4644.0,,102.62999725341795
